,title,link,salary,location,company,classification,summary
21,CRM Solution Architect / Developer,/job/52821106?type=standout#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,$130 - $150 phr (Inc Super) Negotiable,Sydney,Recruitment Hive,Information & Communication Technology,
22,C# Senior Test Automation Engineer,/job/52891111?type=standard#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,$600 - $850 per day,Sydney,Opus Recruitment Solutions,Information & Communication Technology,
23,IAM Developer,/job/52620253?type=standard#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,HCL Australia Services Pty Ltd,Information & Communication Technology,
24,2x Senior Front End / JavaScript Developer | React/GraphQL | $850-950pd,/job/52681246?type=standard#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,** $850-950pd + **,Sydney,TheDriveGroup,Information & Communication Technology,
25,Geotechnical Engineer,/job/52933148?type=standout#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Far West & North Central NSW,Perilya,"Mining, Resources & Energy",
26,Cloud Engineer,/job/52640581?type=standout#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,Westpac Group,Information & Communication Technology,
27,Support Engineer- Payments- Java,/job/52568364?type=standard#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,Bluefin Resources Pty Limited,Information & Communication Technology,
28,Senior Data Engineer,/job/52575206?type=standout#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,Attractive salary and employee benefits,Sydney,MYOB,Information & Communication Technology,
29,Sharepoint Developer,/job/52813577?type=standard#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,Preacta Recruitment,Information & Communication Technology,
30,Senior DevOps Engineer,/job/52643162?type=standout#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,JobAdder Pty Ltd,Information & Communication Technology,
31,Senior PHP Developer | $130 - 160k base,/job/52688738?type=standard#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,$130-160k base | mid and senior roles,Sydney,Co Talent IT Recruitment Pty Ltd,Information & Communication Technology,
32,Senior QA Specialist / Quality Engineer,/job/52862102?type=standard#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,Wargaming.net,Information & Communication Technology,
33,MuleSoft Developer,/job/52780387?type=standout#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,DialogIT,Information & Communication Technology,
34,Dynamics 365 Techno Functional consultant,/job/52740779?type=standout#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,A2B Australia,Information & Communication Technology,
35,Dynamics 365 Techno Functional consultant,/job/52744287?type=standout#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,A2B Australia,Information & Communication Technology,
36,Dynamics Developer,/job/52640275?type=standout#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,FTS Group,Information & Communication Technology,
37,Data Engineer,/job/52692422?type=standard#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,Deltatre,Information & Communication Technology,
38,Senior SAS Developer,/job/52855811?type=standout#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,ING,Information & Communication Technology,
39,Platform Engineer (Azure),/job/52625356?type=standout#searchRequestToken=d40a8840-a9b7-4258-8c9f-4e52ee536618,NA,Sydney,ipSCAPE,Information & Communication Technology,
40,Senior Front End Engineer / React.JS - Up to $170K + Super + Equity,/job/52644903?type=standard#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,Up to $170K + Super + Equity,Sydney,NA,Information & Communication Technology,
41,CRM Solution Developer/Architect,/job/52819531?type=standout#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,Ignite,Information & Communication Technology,
42,Technical support Engineer - Mandarin language skills mandatory,/job/52760284?type=standout#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,Kronos,Information & Communication Technology,
43,"Trading/Linux Systems Engineer - Python, DevOps, Networks - Low Latency HFT",/job/52616276?type=standout#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,$160k -> $300k + Bonus,Sydney,Westbury Partners,Information & Communication Technology,
44,Snr Front End Engineer -  React/Redux,/job/52597679?type=standard#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,"120,000 - 130,000 + Super + Equity",Sydney,Talentpool Recruitment Group,Information & Communication Technology,
45,Solution Architect,/job/52583850?type=standout#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,Lakeba Group,Information & Communication Technology,
46,Graduate Automated Guided Vehicle (AGV) Engineer - Robotics/Automation,/job/52647528?type=standard#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,Dematic Pty Ltd,Engineering,
47,Technical Lead – Dynamics,/job/52901476?type=standout#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,Link Group,Information & Communication Technology,
48,Solutions Architect,/job/52564739?type=standout#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,CHOICE,Information & Communication Technology,
49,Cloud and DevOps SME,/job/52571692?type=standard#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,Bluefin Resources Pty Limited,Information & Communication Technology,
50,Web Methods Developer,/job/52682206?type=standout#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,Speller International,Information & Communication Technology,
51,Senior Salesforce Developer,/job/52734739?type=standout#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,Department of Customer Service,Information & Communication Technology,
52,Mainframe Developer,/job/52678250?type=standard#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,NA,Information & Communication Technology,
53,F-35 Certification and Accreditation Team Lead,/job/52767897?type=standard#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,"Newcastle, Maitland & Hunter",Lockheed Martin Australia Pty Ltd,Information & Communication Technology,
54,Bioinformatician,/job/52729732?type=standout#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,The Westmead Institute for Medical Research (WIMR),Healthcare & Medical,
55,Senior Ruby on Rails Engineer,/job/52575665?type=standard#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,$120000 - $140000 per annum,Sydney,Opus Recruitment Solutions,Information & Communication Technology,
56,Performance Test Engineer,/job/52860694?type=standard#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,M&T Resources,Information & Communication Technology,
57,Senior Frontend Developer (React),/job/52615596?type=standard#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,$130k - $160k p.a. + Super,Sydney,FIRESOFT People,Information & Communication Technology,
58,Senior PHP Developer,/job/52706123?type=standard#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,$130000 per annum,Sydney,Opus Recruitment Solutions,Information & Communication Technology,
59,Senior Platform Engineer,/job/52575880?type=standard#searchRequestToken=86058e7c-c515-4f4a-8353-8fcdb7fc6c7a,NA,Sydney,Hays Technology,Information & Communication Technology,
60,QA Automation Engineer,/job/52611278?type=standard#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,NA,Sydney,Genpact,Information & Communication Technology,
61,ABAP Developer (Multiple),/job/52663560?type=standard#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,NA,Sydney,HCM Australia,Information & Communication Technology,
62,SENIOR FRONT-END DEVELOPER - REACT FOCUSED (PERM),/job/52722227?type=standard#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,800/day,Sydney,Talentpool Recruitment Group,Information & Communication Technology,
63,Senior iOS Developer,/job/52619860?type=standard#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,Up to $1000 per day,Sydney,Aurec,Information & Communication Technology,
64,Senior Android Developer,/job/52607739?type=standout#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,$900 - $950 p.d.,Sydney,Hydrogen Group Pty Ltd,Information & Communication Technology,
65,Apigee / MuleSoft / Dell Boomi Developer,/job/52789922?type=standard#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,6 Months + Renewal Prospect,Sydney,Infinity Pro,Information & Communication Technology,
66,Senior DevOps Engineer - AWS/Azure,/job/52591385?type=standout#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,NA,Sydney,Commonwealth Bank - Retail Banking Services,Information & Communication Technology,
67,Security Engineer - amaysim,/job/52601208?type=standout#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,NA,Sydney,Optus,Information & Communication Technology,
68,Senior Platform Engineer,/job/52663119?type=standard#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,Best in market salaries!,Sydney,Naviro,Information & Communication Technology,
69,Senior Devops Consultant,/job/52652148?type=standard#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,NA,Sydney,Green Light PS Pty Ltd,Information & Communication Technology,
70,Linux Engineer - Sydney,/job/52631877?type=standard#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,"$500 - $600 p.d. + flexible, open to discuss",Sydney,AYAN INFOTECH PTY LTD,Information & Communication Technology,
71,PHP Developer + Angular Developer,/job/52676515?type=standard#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,$750 p/d + super,Sydney,TRS - Public Sector,Information & Communication Technology,
72,Tech Lead: Mobile Apps (iOS),/job/52567254?type=standout#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,NA,Sydney,DOLBY AUSTRALIA PTY LIMITED,Information & Communication Technology,
73,Data Engineer (SQL/AWS) - Permanent,/job/52656064?type=standard#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,130 K - 140K (Annual Package),Sydney,Talent Street,Information & Communication Technology,
74,Technical Lead - Adobe AEM,/job/52577898?type=standout#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,NA,Sydney,ecareer employment services,Information & Communication Technology,
75,Senior Systems Engineer,/job/52766060?type=standout#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,NA,Sydney,Equifax Australia & New Zealand,Information & Communication Technology,
76,Service Support Engineer,/job/52576074?type=standard#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,$115k - $125k p.a. + various employee benefits,Sydney,Hudson - Technology and Digital,Information & Communication Technology,
77,Product and UX Lead,/job/52582206?type=standout#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,NA,Sydney,SEEK Limited,Information & Communication Technology,
78,Senior Network Engineer,/job/52660477?type=standout#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,NA,Sydney,Susquehanna Pacific Pty Ltd,Information & Communication Technology,
79,AV System Engineer,/job/52602220?type=standard#searchRequestToken=a1960c10-92f9-411d-accb-28c91cb1dc87,NA,Sydney,Concept AV Australia,Information & Communication Technology,
80,.Net Technical Lead,/job/52580156?type=standard#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,$190000 per annum,Sydney,2XM Technology Pty Ltd,Information & Communication Technology,
81,Expression of Interest for Potential Guidewire Consultant Roles (Sydney),/job/52353535?type=standard#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,NA,Sydney,Tenzing Ltd,Information & Communication Technology,
82,Senior iOS Developer,/job/52727998?type=standard#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,NA,Sydney,The Network,Information & Communication Technology,
83,Senior Automation Test Engineer,/job/52690341?type=standard#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,$800 - $1k p.d.,Sydney,Hudson - Technology and Digital,Information & Communication Technology,
84,Mid to Senior Android Developer,/job/52584344?type=standard#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,$700 - $850 per day,Sydney,Opus Recruitment Solutions,Information & Communication Technology,
85,Senior iOS Developers,/job/52629642?type=standout#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,NA,Sydney,Commonwealth Bank - Enterprise Services,Information & Communication Technology,
86,Mechatronics Engineer,/job/52703208?type=standout#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,NA,Sydney,Thornhill Recruitment,Engineering,
87,Senior Salesforce Developer,/job/52633385?type=standout#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,Contact Emily Marles @ Voyager Recruitment,Sydney,Voyager Recruitment,Information & Communication Technology,
88,Engineering Lead (React/Front End),/job/52564396?type=standout#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,NA,Sydney,Torii Consulting,Information & Communication Technology,
89,iOS/ Android | React Native Developer - Sports Media Company (Sydney CBD),/job/52607337?type=standard#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,Above Market Rates!,Sydney,Naviro,Information & Communication Technology,
90,Senior iOS Engineer | Customer Focused  | $800-950 Daily - REMOTE,/job/52688736?type=standard#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,$800-950 Daily (Remote anywhere in Australia),Sydney,Co Talent IT Recruitment Pty Ltd,Information & Communication Technology,
91,Senior Consultant,/job/52614431?type=standout#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,NA,Sydney,Reveal Group Pty Ltd,Information & Communication Technology,
92,Front-end Developer (Mid / Senior),/job/52603250?type=standout#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,NA,Sydney,The Working Party,Information & Communication Technology,
93,Senior iOS Developers,/job/52780971?type=standout#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,NA,Sydney,Commonwealth Bank - Enterprise Services,Information & Communication Technology,
94,Web Developer - Dayrate,/job/52596193?type=standout#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,Paid at a dayrate,Sydney,Foxtel Group,Information & Communication Technology,
95,Head of Finance | Rare startup opportunity,/job/52769203?type=standard#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,$200K package,Sydney,Perigon Group Pty Limited,Accounting,
96,Senior iOS Developer,/job/52608262?type=standard#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,$750-$850/day depending on experience,Sydney,TheDriveGroup,Information & Communication Technology,
97,Manual QA Engineer,/job/52617482?type=standard#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,NA,Sydney,Talentpool Recruitment Group,Information & Communication Technology,
98,PHP Developer / Fullstack Web Developer,/job/52620759?type=standout#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,NA,Sydney,Mainstream Group Holdings Limited,Information & Communication Technology,
99,Data Engineer - Collibra,/job/52629664?type=standard#searchRequestToken=06182b7e-9b48-451a-8a67-2acb33ce7cc5,NA,Sydney,Genesis IT&T P/L,Information & Communication Technology,
100,Team Lead Data Engineer,/job/52675613?type=standout#searchRequestToken=02312f49-fa6c-443e-ab8f-5ad8fd429c50,NA,Sydney,Lendi,Information & Communication Technology,
101,Performance Consultant,/job/52608088?type=standout#searchRequestToken=02312f49-fa6c-443e-ab8f-5ad8fd429c50,NA,Sydney,Planit Test Management Solutions,Information & Communication Technology,
102,Senior Android Developer,/job/52582851?type=standard#searchRequestToken=02312f49-fa6c-443e-ab8f-5ad8fd429c50,$800 - $1000 per day,Sydney,Opus Recruitment Solutions,Information & Communication Technology,
103,Senior Data Engineer,/job/52675693?type=standout#searchRequestToken=02312f49-fa6c-443e-ab8f-5ad8fd429c50,NA,Sydney,Lendi,Information & Communication Technology,
